# 41220
# author_id;author_name
7558;D. F. Jimenez
7559;Young-Hwan Hyun
7560;James R. van Meter
7561;P. C. W. Davies
7562;Jacob Taylor
7563;D. Voss
7564;L. Tresse
7565;Md. Farid Ahmed
7566;Robert Mann
7567;Long Huang
7568;Ashadul Halder
7569;Karl Martel
7570;Mario Everaldo de Souza
7571;Rodrigo M. Barbosa
7572;Xin-zhou Li
7573;Peng Ye
7574;H. Behnamian
7575;P. Maghami
7576;Wojciech Kulczycki
7577;Ian Moss
7578;Gideon Maschler
7579;D. White
7580;Monica Borunda
7581;M. T. D. Orlando
7582;Kourosh Nozari
7583;P. Ireland
7584;D. Nanda Kumar
7585;Ewald Roessl
7586;M. Mohsenzadeh
7587;Noureen Mukhtar
7588;Christopher Kohler
7589;D. Tsuna
7590;M. A. Sánchez G.
7591;Raheleh Shojaee
7592;S. Kambara
7593;N. Loret
7594;Etienne Granet
7595;Andreas Streich
7596;Cynthia S. Trendafilova
7597;João Marto
7598;Pengcheng Li
7599;A. B. Nielsen
7600;Evgeny E. Donets
7601;Edward Wilson-Ewing
7602;P. Jimeno Romero
7603;J. Greensite
7604;Data Mania
7605;Anderson Seigo Misobuchi
7606;Nikolay P. Tretyakov
7607;Adriano C. Torres
7608;A. Jozani
7609;Marco Regis
7610;Yury Eroshenko
7611;Ashok Choudhary
7612;Alexis D. Plascencia
7613;Hamish Forbes
7614;S. Zeze
7615;Yifu Cai
7616;Marc Geiller
7617;Brian D. Metzger
7618;S. M. Scott
7619;Claudio Bunster
7620;Javier Badía
7621;Guillermo Palma
7622;Nick Tacik
7623;John Preskill
7624;Gilles Cohen-Tannoudji
7625;K. G. Selivanov
7626;Claus Gerhardt
7627;Pranesh A. Sundararajan
7628;M. Faundez-Abans
7629;Michael Pürrer
7630;Shu Ueda
7631;R. F. Sobreiro
7632;Fernando Schwartz
7633;L. Baiotti
7634;Hans F. Westman
7635;Nadir Bizi
7636;M. Tröbs
7637;Conor M. Mow-Lowry
7638;Some Sankar Bhattacharya
7639;Marco Grossi
7640;Jan E. Åman
7641;Nobuhiko Misumi
7642;J. Zuntz
7643;C. M. F. Mingarelli
7644;Elias R. Most
7645;Alejandro Vigna-Gómez
7646;Kai Schmitz
7647;Jeppe R. Andersen
7648;Hsien-Hao Mei
7649;Subenoy Chakraborty
7650;R. S. Wharton
7651;M. B. Einhorn
7652;B. Bouhou
7653;Jonathan L. Sievers
7654; Abdussattar
7655;Xi-Chen Ao
7656;Monica Capone
7657;Iacopo Pozzana
7658;Christian Schwarz
7659;H. Heine
7660;Zhang Shengli
7661;J. Conklin
7662;D. Eckert
7663;Nuno B. B. Reis
7664;Alejandro Lopez
7665;Zongyuan Xiong
7666;P. Windpassinger
7667;Ryan D. Everett
7668;M. Hakobyan
7669;E. G. Vorontsova
7670;Morgan H. Lynch
7671;Diego Pavon
7672;D. Nicholson
7673;Hiroko Koyama
7674;Robert J. Low
7675;Alexander B. Kaganovich
7676;J. Bidler
7677;Sabina Huttner
7678;Hsien-Hang Shieh
7679;Miguel A. García-Aspeitia
7680;André LeClair
7681;Georg G. Raffelt
7682;L. E. Kidder
7683;Ya-Hui Wang
7684;Ajit Kumar Mehta
7685;Andrea Bertoldi
7686;Alejandro Torres-Orjuela
7687;Shuai Kang
7688;Yeuk-Kwan E. Cheung
7689;Harald Weinfurter
7690;Anirban Saha
7691;Simon Creek
7692;M. Chabab
7693;Sanjar Shaymatov
7694;H. Kakuhata
7695;D. Texier
7696;Sen Hu
7697;Jonathan Weinstein
7698;Ji Young Han
7699;K. Oohara
7700;Norman J. LaFave
7701;Edwin Retana-Montenegro
7702;N. Bode
7703;Yasunari Okuta
7704;Gerard Auger
7705;Youkow Homma
7706;David Dudal
7707;Vinu Vikram
7708;Anna O'Grady
7709;R. Ziour
7710;C. S. O. Mayor
7711;Wenyu Wang
7712;Cosima Breu
7713;SangChul Yoon
7714;I S Heng
7715;Ali Bleybel
7716;Alireza Allahyari
7717;B. Degrange
7718;L Dorendro
7719;A. Barnes
7720;Ernesto Flores
7721;Serena Vinciguerra
7722;Peng Zhao
7723;Agung Trisetyarso
7724;Gaetano Lambiase
7725;Gijs Verdoes Kleijn
7726;Dilek Ciftci
7727;M. N. Durkee
7728;David C. Robinson
7729;Olivier Piguet
7730;A. Wolfe
7731;A. Sugamoto
7732;Michael J. Hudson
7733;W. Struyve
7734;Jian-dong Zhang
7735;V. Antunes
7736;Mohsen Dehghani
7737;Enrico Calloni
7738;Sophie de Buyl
7739;Valerio Ferroni
7740;Josquin Errard
7741;J. Perez-Mercader
7742;M. Farsam
7743;A. Maia Jr.
7744;Yuhang Zhao
7745;S. Russo
7746;Pradip Kumar Chatterjee
7747;G. Nagy
7748;Arup Barua Apu
7749;E. Sowell
7750;Valeri P. Frolov
7751;Werner Nahm
7752;Bernard Haisch
7753;Antonio Sarmiento G.
7754;M. F. Nagy
7755;W. M. Suen
7756;A. R. Queiroz
7757;Norma G. Sanchez
7758;B. Farr
7759;Laurent Gizon
7760;Sanjay M. Wagh
7761;Ivor Robinson
7762;Aravind P Ravi
7763;G. F. Chapline
7764;Th. Henning
7765;Roberto Oliveri
7766;D. G. Blair
7767;Payal Kaura
7768;Stefan Eccles
7769;Pal G. Molnar
7770;M. Bianconi
7771;Jianbo Wang
7772;Evan Ochsner
7773;Valery Byckov
7774;V. Venkatraman Krishnan
7775;Massimo Della Valle
7776;Alessandro Codello
7777;M. Born
7778;Claudiu Genes
7779;N. Chamoun
7780;Shizhuan Lu
7781;Farkhat Zaripov
7782;Wolfgang Kummer
7783;Samuel E Gralla
7784;Giulio Fabbian
7785;Klaus Kassner
7786;Bruin Benthem
7787;Lorenzo Resca
7788;J. H. Kim
7789;Mei Huang
7790;T. Da. Canton
7791;A. Ducout
7792;Tuan Q. Do
7793;Iván E. Sánchez García
7794;Jusak Sali Kosasih
7795;F. F. Kislat
7796;Mustafa Senay
7797;Miljenko Murkovic
7798;Ping-Yen Tsai
7799;Cruz Pérez Juan Pablo
7800;Scott Czopek
7801;Nikodem Szpak
7802;Zhenjie Liu
7803;K. Tsubono
7804;H. EL Moumni
7805;Bal Krishna Yadav
7806;Massimiliano Lattanzi
7807;Vinicius V. L. Albani
7808;Daniel Puigdomènech
7809;M. R. Morris
7810;Roberto Venegeroles
7811;Eirik E. Svanes
7812;Clara Álvarez Luna
7813;Roy Williams
7814;Irina Ya. Aref'eva
7815;N. K. Johnson-McDaniel
7816;K. Maharana
7817;Y. Pan
7818;Robert Coyne
7819;Bao-Min Gu
7820;R B Burston
7821;Carsten Aulbert
7822;John Uglum
7823;Matteo Fasiello
7824;M. Amin
7825;Michael Bishop
7826;Adil Zaman Babar
7827;Blagoje Oblak
7828;David Lujan
7829;Omar Forrest
7830;Giulia Cusin
7831;R. -R. Rohloff
7832;Panos A. Patsis
7833;Jacques Delabrouille
7834;Lucila Kraiselburd
7835;W. A. Rodrigues Jr
7836;I. R. Klebanov
7837;C. Boisson
7838;T. Piran
7839;S. Pandolfi
7840;S. Carrigan
7841;N. Z. Iorgov
7842;Valeria Hinojosa
7843;Alfred Scharff Goldhaber
7844;J. Hallam
7845;J. E. G. Silva
7846;Zuxiang Dai
7847;M. Cataldo
7848;S. Heinz
7849;Richard K. Obousy
7850;Mahesh K. Yadav
7851;Sandrine Schlogel
7852;G. Mansell
7853;Wei Min Jin
7854;Leila Mirzagholi
7855;K. Arms
7856;Yoshiyuki Y. Yamaguchi
7857;A. M. Sid-Ahmed
7858;Sebastian Murk
7859;O. Brodbeck
7860;S. V. B. Goncalves
7861;Marco Cavaglià
7862;Shahriar Rouhani
7863;P. S. Zolotarev
7864;S. Marsat
7865;B. B. Lane
7866;P. A. González
7867;Vassiliki Kalogera
7868;J. Henry
7869;Bijunath R. Patla
7870;H. Pierre Noyes
7871;J. McKee
7872;Mariona Banyeres
7873;Morio Toyoshima
7874;A. Mamiya
7875;Peng-fei Zhang
7876;F. Dubois
7877;J. Prasad
7878;Heather Audley
7879;S. H. Castles
7880;Vahid Amirkhani
7881;Ralf Hofmann
7882;A. Pal- Singh
7883;F. Nicolò
7884;Herve Partouche
7885;Daniel W. F. Alves
7886;D. Bertacca
7887;Ezgi Canay
7888;Renaud Parentani
7889;M. Cowart
7890;Yuta Hiranuma
7891;G. V. Silva
7892;Hemant Pendharkar
7893;Alessandro Giuliani
7894;Marcio E. S. Alves
7895;Kamal Hajian
7896;James Ryan
7897;S. Inaba
7898;Richard N. Fell
7899;Hong Guo
7900;Gerardo Morsella
7901;B. E. Gunara
7902;Ahmed Rizwan C. L.
7903;D. Garfinkle
7904;Paul M. Sutter
7905;M. Lachieze-Rey
7906;Philippe Spindel
7907;S. M
7908;Prasant Samantray
7909;Mário G. Santos
7910;J. Krol
7911;B. Novosyadlyj
7912;B. F. Schutz
7913;R. Monteiro
7914;Greg Hallinan
7915;J. -Q. Liang
7916;Philip Hacker
7917;Nikolay Prokof'ev
7918;Garth A Barber
7919;Alberto Diez-Tejedor
7920;Detlev Buchholz
7921;Sergey I. Kruglov
7922;G. Lion
7923;Andrew Steane
7924;G Pizzella L Quintieri
7925;Thulsi Wickramasinghe
7926;A. Popov
7927;R. Nemmen
7928;Michael Weyrauch
7929;Luke A. Barnes
7930;Charis Anastopoulos
7931;Anshuman Dey
7932;Si-Yu Li
7933;Ludwik Dabrowski
7934;S. Doplicher
7935;Nian-Hua Liu
7936;Shaun Hampton
7937;C. Chaloner
7938;H. Giacomini
7939;Namjun Kim
7940;Fabian Ruehle
7941;D. Kubiznak
7942;D. Kamani
7943;S. Marano
7944;G. W. Gibbons
7945;M. Jacobson
7946;S. Aliasghar Alavi
7947;Kalin V. Staykov
7948;Ian Hinder
7949;Carla Rodrigues Almeida
7950;Stefano Finazzi
7951;Jasel Berra-Montiel
7952;Jorge Moya
7953;Neslihan Oflaz
7954;Radin Dardashti
7955;Matthew Johnson
7956;J. Butterfield
7957;Ali Akbar Abolhasani
7958;Audrey Jacques
7959;L. A. Gergely
7960;S. R. Rajesh
7961;S. Jay Olson
7962;J. Blackman
7963;I. S. Kalinichenko
7964;Wei Fang
7965;S. H. Pereira
7966;Barbara Sandhoefer
7967;V. N. Pervushin
7968;Christopher D. Burton
7969;Maxim Khlopov
7970;Christian Herzing
7971;S. Otarod
7972;Hrvoje Nikolic
7973;Jun Xu
7974;I. Joichi
7975;Jeong-Pil Song
7976;B. Iyer
7977;Cyrus Faroughy
7978;J. Spinelly
7979;J. C. Barayoga
7980;Kurt Sundermeyer
7981;Luca Forte
7982;M. Herquet
7983;O. Lanciano
7984;A. Maselli
7985;N. M. Förster Schreiber
7986;I. M. Khalatnikov
7987;George F R Ellis
7988;G. D. Moore
7989;Brian Farris
7990;Kai Kratzert
7991;O. Torbaniuk
7992;J. Noreña
7993;Wladyslaw Marcinek
7994;Umberto Cannella
7995;Dmitriy Zhigunov
7996;Zhao Xue
7997;V. H. G. de Campos
7998;Cees G. Bassa
7999;David Jou
8000;Miguel A. Oliveira
8001;Ivan Dimitrijevic
8002;Gerard t Hooft
8003;Shou-Long Li
8004;Z Stuchlik
8005;Aleš Flandera
8006;Eva Sagi
8007;The Fermi Large Area Telescope Collaboration
8008;Rainer Mueller
8009;G. Raaijmakers
8010;Felip Nadal
8011;Derek Teaney
8012;S. Akhshabi
8013;Yurii Ignatyev
8014;Diego Blas
8015;W. Wester
8016;Rogelio Jante
8017;Giovanni Rosotti
8018;B. Giebels
8019;F. Darabi
8020;Lucas Guillemot
8021;Bartlomiej Czech
8022;D. A. Litvinov
8023;T. Dal. Canton
8024;Yutaka Murakami
8025;Tian-Yi Huang
8026;J. E. J. Lovell
8027;L. Ferrero
8028;R. M. W. Woodside
8029;L S Finn
8030;Alberto Ibort
8031;H. Mansour
8032;Maciej Kuna
8033;Leila Shahkarami
8034;B. Sesar
8035;H. R. Rastegar-Sedehi
8036;Li Qin
8037;H. Martínez-Huerta
8038;G. Koekoek
8039;B. Punsly
8040;Prieslei Goulart
8041;Tejaswi Venumadhav
8042;Kazuhiro Kogai
8043;J. Czerniawski
8044;J. Lee
8045;Farzan Momeni
8046;A. Sanchez
8047;S. M. Klishevich
8048;Ahmed Farag Ali
8049;Ulrich Schmidt
8050;B. J. Ahmedov
8051;Yungui Gong
8052;Tadas K Nakamura
8053;O. V. Manko
8054;Franklin Felber
8055;Francesca Vidotto
8056;G. K. Pandey
8057;Sebastian Mendizabal
8058;John L. Dupuy
8059;C. A. D. Zarro
8060;Grigory Rubtsov
8061;Peter Coles
8062;Alexey Gurkovsky
8063;Haocun Yu
8064;A. Wasserman
8065;Thomas T. Bringley
8066;Alexander Kamenshchik
8067;K. Shigemoto
8068;Thorsten Battefeld
8069;M. Lippa
8070;E. Bottacini
8071;Matej Pavsic
8072;Jon Magne Leinaas
8073;Michael Verostek
8074;A. Yu. Nevsky
8075;Lorenzo Pieri
8076;Vikram Ravi
8077;J. Iafrate
8078;Vishnu Rajagopal
8079;E. Bachelet
8080;F. Quasso
8081;T. Shreecharan
8082;Minghui Du
8083;Dieter Gromes
8084;Qian-Qing Yin
8085;A. Burrows
8086;F. Siebel
8087;M. Maggiore
8088;P P Fiziev
8089;Raquel Fazolo
8090;K. McDavitt
8091;J. L. Atteia
8092;Mahdi Torabian
8093;G. Caspar
8094;Francesco de Bernardis
8095;J. P. Filippini
8096;M. L. Trippe
8097;A. I. Smirnov
8098;Florian Hopfmüller
8099;Andre R. Rocha da Silva
8100;Rajagopalan Nair K
8101;A. Siwek
8102;T. N. Tomaras
8103;K. AultONeal
8104;U. Bleyer
8105;E. Montanari
8106;G. Granato
8107;Kei-ichi MAEDA
8108;Yiquan Yang
8109;Leo Rodriguez
8110;R. J. Budzynski
8111;M. C. Heintze
8112;W. Natorf
8113;David Robinson
8114;A Stuver
8115;Babar Qureshi
8116;A. Mehrabi
8117;Michal Dovciak
8118;Ruben D. Zarate
8119;Argelia Bernal
8120;Niket K. Choudhary
8121;Mateja Boskovic
8122;Andreu Font-Ribera
8123;S. Hanany
8124;R. F. Carswell
8125;W. M. Seiler
8126;Gustavo R. Gonzalez-Martin
8127;I. Hamzaan Bridle
8128;M. Mizouchi
8129;Luca Giomi
8130;Niccolò Bucciatini
8131;Y. F. Wang
8132;R. J. Dupuis
8133;Ren-Bao Liu
8134;E. J. King
8135;C. Pigozzo
8136;Eanna E Flanagan
8137;Kai Sun
8138;M. Mirzaei
8139;S. I. Blinnikov
8140;A. M. Knapp
8141;David Aasen
8142;Satoshi Yajima
8143;Yun-Zhi Du
8144;Rathul Nath Raveendran
8145;K. W. Chung
8146;Hodjat Mariji
8147;Tsunehiro Kobayashi
8148;Laura Donnay
8149;Alice Waterhouse
8150;L. Bergamin
8151;Kazunori Nakayama
8152;Matti Savelainen
8153;Saki Tanaka
8154;Branislav D. Nikolić
8155;Gregory A. Burnett
8156;F. S. Guzman
8157;Ph. Droz-Vincent
8158;Christian Vogt
8159;You-Gen Shen
8160;C. Schwarz
8161;V. Sandberg
8162;A Vecchio
8163;F. S. Bemfica
8164;Ting-Gao Yang
8165;S. Bai
8166;C. Krueger
8167;Joseph Fitzgerald
8168;Stefan Vandoren
8169;Brian Keith
8170;Antonio N. Bernal
8171;Wojciech Gladysz
8172;Louis Perenon
8173;Hrvoje Abraham
8174;Mariana Orellana
8175;Brian P. Dolan
8176;Saikat Ray-Majumder
8177;Kristina Giesel
8178;Hsin Chen
8179;C. S. Rhodes
8180;A. H. H. Hamo
8181;Philippe Brax
8182;Santiago Perez Bergliaffa
8183;E. D. L. Wickham
8184;S. de la Torre
8185;Dimitrios Tsimpis
8186;Tomas Andrade
8187;A. J. Kox
8188;J. R. Klauder
8189;Ibrahima Bah
8190;K. Hooper
8191;Michael Williams
8192;P. Bargueño
8193;J. Alberto Vazquez
8194;Matteo Ciulu
8195;A. K. Dawood
8196;J. M. G. Castro
8197;K. Bronnikov
8198;Oliver James
8199;A. D. Rendall
8200;Ziliang Wang
8201;H. Wittel
8202;Paolo Ciarcelluti
8203;Eisaku Sakane
8204;Eivind Schneider
8205;Henning Rehbein
8206;F. Lizzi
8207;H. Fang
8208;Edward M. Murphy
8209;T R Seshadri
8210;S. Reece Boston
8211;Heba Sami
8212;D. M. Macleod
8213;R. Penrose
8214;A. Taliotis
8215;Aldo Martínez-Merino
8216;P. Diener
8217;Pedro Aniceto
8218;Xiaobao Liu
8219;O. Zanusso
8220;SD Maharaj
8221;Melissa Anholm
8222;Elena Kantor
8223;D. Rubiera-Garcia
8224;Alberto Vallinotto
8225;Rodrigo F. Sobreiro
8226;Koichi Waseda
8227;Victor Enolski
8228;Antal Jevicki
8229;Tian Guihua
8230;Christian Anderson
8231;Brian W. Mulligan
8232;Jaume Garriga
8233;J. C. Jackson
8234;Mikhail E. Shaposhnikov
8235;Adam Bushmaker
8236;Zachary J. Silberman
8237;Derrick C. Mancini
8238;Dan Yu
8239;Koki Nakajima
8240;S. Sedigheh. Hashemi
8241;Paolo Ruggi
8242;Guillermo Andree Oliva-Mercado
8243;Christian Pfeifer
8244;J. Junker
8245;Philipp Haslinger
8246;Mariona Aspachs
8247;Alex Soto
8248;Deirdre Shoemaker
8249;Ian G Moss
8250;V. Moncrief
8251;H. Mueller
8252;Yu-ichiro Sekiguchi
8253;G Mitselmakher
8254;M. Rupen
8255;Kopeikin S. M.
8256;J. A. Silva-Neto
8257;H. Vahlbruch
8258;Kai Li
8259;Iannis Dalianis
8260;Bill Spence
8261;S. R. Tojiev
8262;J. Ibanez
8263;Jesse Thaler
8264;Anushya Chandran
8265;J Frauendiener
8266;F. T. Falciano
8267;S. V. Sabau
8268;N. Kawai
8269;Yongmin Cho
8270;Sankhasubhra Nag
8271;Malin Renneby
8272;N. Stergioulas
8273;Matteo L. Ruggiero
8274;Jeremy Schnittman
8275;Joseph J. Mohr
8276;Nan-Nan Yue
8277;Rashid G. Nazmitdinov
8278;K. Kim
8279;Nurzhan Serikbayev
8280;I. Peña
8281;Congrui Jin
8282;Y. I. Kuchin
8283;Nathan Moynihan
8284;Gizem Sengör
8285;Madhavan Varadarajan
8286;Stefano Odorizzi
8287;Yasushi Suto
8288;Christian Hainzl
8289;Dharam Vir Ahluwalia
8290;M. Di Giovanni
8291;P. K. Aschan
8292;Yong Hae Ko
8293;Wadbor Wahlang
8294;Ewa Czuchry
8295;Rudolf Frick
8296;Sebastián E. Nuza
8297;Daniel Weiskopf
8298;L. Lamata
8299;Daiki Sakuma
8300;M. I. Pravdin
8301;Dennis D. Dietrich
8302;Toshiharu Nakagawa
8303;A. Cappi
8304;J. J. McFerran
8305;L. Kleybolte
8306;Abdel Magied Diab
8307;Ben T. McAllister
8308;B. H. J. McKellar
8309;G. C. Anupama
8310;E. A. Chase
8311;Hans Ringstrom
8312;Jörg Schray
8313;Santanu K. Maiti
8314;Massimo Visco
8315;David Wakeham
8316;K. Rezazadeh Sarab
8317;Michele Arzano
8318;D. S. Svinkin
8319;Panagiotis Iosif
8320;David Waite
8321;Leo Hollberg
8322;Victor Cardenas
8323;H E S Velten
8324;Dan Liu
8325;Josephine Rua
8326;Andreas Wicht
8327;G. Koutsoumbas
8328;A. Sojasi
8329;Anna Kostouki
8330;T. Levi-Civita
8331;William J. Clavering
8332;Sylvain Chaty
8333;J. Hassel
8334;Yuichi Fukazawa
8335;Sven De Rijcke
8336;M. Tristram
8337;M. Shaposhnikov
8338;W. F. Kao
8339;M. Mageswaran
8340;Chris Laumann
8341;Jasjeet Singh Bagla
8342;Brian O'Reilly
8343;Christina Rugina
8344;R. J. Evans
8345;J. A. Cabrer
8346;Diego Vargas-Arancibia
8347;Catherine Meusburger
8348;Huaxing Zhu
8349;Jordan Stone
8350;Hans-Juergen Busack
8351;S. L. Liebling
8352;Ajay Singh
8353;Alberto Tonero
8354;P. Doel
8355;Maria Przybylska
8356;F. Martelliab
8357;Omar Roldan
8358;K. Kumekawa
8359;Sara Saghafi
8360;R. Moessner
8361;Nikolay V. Bulatov
8362;Abhinav Gupta
8363;H. Almoubayyed
8364;Danilo Diaz
8365;Mário Novello
8366;Ribamar R. R. Reis
8367;Lovro Loka Martinovic
8368;Scott Ransom
8369;Richard A. Dudley
8370;Ch. Wang
8371;Mark J Hadley
8372;Javier Olmedo
8373;Frank Meyer
8374;M. Lorenzinia
8375;K. Menou
8376;Dmitry A. Kulikov
8377;A. F. Zakharov
8378;Nguyen Phuc Ky Tho
8379;L. Ruet
8380;J. D. Fournier
8381;A Kuiroukidis
8382;M. Coleman Miller
8383;Tiago Gribl Lucas
8384;Danilo Jimenez Rezende
8385;Clifford Will
8386;José A. Helayël Neto
8387;Jiaming Shi
8388;Mordehai Milgrom
8389;J. Kanner
8390;John Terning
8391;Jan Gersl
8392;Renato Costa
8393;Jonas R. Mureika
8394; GROWTH
8395;Fernando Moraes
8396;A. A. Efimov
8397;I. Martin
8398;C. Lopez-Monsalvo
8399;C. A. K. Robinson
8400;Kenneth Obenberger
8401;T. M. L. Toribio
8402;I-Ching Yu
8403;Chang Lai
8404;H. Altwaijry
8405;Evan McDonough
8406;P. Molaro
8407;Zain H. Saleem
8408;Carolyn Lambert
8409;C. Tiburzi
8410;Krzysztof Meissner
8411;J. Swiggum
8412;Armen Nersessian
8413;H. Benbellout
8414;H. Luck
8415;A. Velikoseltsev
8416;Claudia Moreno
8417;D. R. Daniels
8418;F. Limousin
8419;Y. Gursel
8420;Max Riegler
8421;T. Chmiel
8422;Suzana A. Silva
8423;Benjamin Elder
8424;Luís Filipe de Almeida Roque
8425;Michael J. Desrochers
8426;Shun Yang
8427;E. Jesse
8428;Lukasz Szulc
8429;Fernando V. Roig
8430;T. C. Weekes
8431;Keita Kawabe
8432;Paul R. Shapiro
8433;Torsten Bringmann
8434;Nasrin Nari
8435;G. W. Lyons
8436;Abhinav Varma
8437;Ana Blasco
8438;Y. J. Ng
8439;Zhong-Wen Feng
8440;E. Gates
8441;K. Xu
8442;S. Nesseris
8443;Adelinda Csapo
8444;V. Laliena
8445;Xin-Meng Wu
8446;Scott Hawley
8447;P. Egorov
8448;Gary Felder
8449;V. Herrera
8450;Matthias Beilicke
8451;Bernhelm Booss-Bavnbek
8452;Debbie Leung
8453;J. Murata
8454;Juan P. Beltran Almeida
8455;Samuel A. Wilkinson
8456;L. Magana Zertuche
8457;C. F. Kristjansen
8458;J. Bene
8459;Marc Scott
8460;Agnieszka Szyp lowska
8461;Rebecca J. Danos
8462;Evan Berkowitz
8463;Hao Liu
8464;A. Hardt
8465;Hai-Tian Wang
8466;Adrian C Ottewill
8467;Evgeny A. Davydov
8468;John T. Giblin Jr
8469;A. Van Sistine
8470;Xiaoxian Duan
8471;J. Markowitz
8472;J. M. Hallam
8473;Timothy Taves
8474;Brandon E. Bear
8475;Yoshinori Cho
8476;K. Schuster
8477;Josè Maria Diego
8478;Malek Zareyan
8479;Alejandro Cardenas
8480;Edward Higson
8481;Juan Lara
8482;Xiaodong Chen
8483;Paolo Salucci
8484;Linda J. Spilker
8485;Cheong Chan
8486;N. Kuropatkin
8487;P. Castelo Ferreira
8488;C. Torrie
8489;Thomas Morley
8490;B. Kinasiewicz
8491;S. Rigby
8492;N. Lamprou
8493;M. ~Musette
8494;E Maccioni
8495;Andrew Mennim
8496;G. D'Odorico
8497;W. A. Coles
8498;T. Morioka
8499;Jens Gundlach
8500;Steven L. Liebling
8501;Wenting Zhou
8502;Fabio Garufi
8503;Miguel-Ángel Aloy
8504;G. Yu. Bogoslovsky
8505;F. Carbognani
8506;David D. Blanco
8507;Noburo Shiba
8508;R. Poggianiab
8509;Erik A. Martinez
8510;Peter H. Johansson
8511;G. Delle Monache
8512;Masaki Murata
8513;Martin Krššák
8514;Charles J. Quarra
8515;Michael Levin
8516;Xiao-Lei Meng
8517;Tahir Hussain
8518;Miguel Carvalho Sequeira
8519;Xing-Jiang Zhu
8520;Maurício O. Calvão
8521;E. V. Tonini
8522;Koji Watanabe
8523;Alina Khaibullina
8524;Joydip Mitra
8525;Zahra Raissi
8526;F. G. Costa
8527;Javier Ramos-Caro
8528;S. Munier
8529;Rohan Mahadevan
8530;B. L. Dingus
8531;Dragoljub Dimitrijevic
8532;D. Grumiller
8533;Martin Beneke
8534;Andrew Lucas
8535;M. Kamijo
8536;Marc Vonlanthen
8537;J Sanjuan
8538;Y. K. Lau
8539;C. Talbot
8540;K. Young
8541;B. N. Kropivyansky
8542;Amir M. Abbassi
8543;Marc-Thierry Jaekel
8544;K. N. Anagnostopoulos
8545;Mark Gieles
8546;David Mattingly
8547;Zhaoyan Wu
8548;C. M. Boily
8549;Alex Kinsella
8550;E. Caponio
8551;E. N. Tapia SanMartin
8552;R. H. Price
8553;T. Mariz
8554;Mourad Guenouche
8555;Christopher Waddell
8556;I. I. Safronov
8557;Alexander Soloviev
8558;Yi Pan
8559;Z. Yousaf
8560;V. Tiwari
8561;Robert Fisher
8562;Andrew S. Friedman
8563;B. Vakili
8564;Efstathios Charalampidis
8565;Luca Rizzo
8566;Sandro Silva e Costa
8567;Suleyman Tek
8568;Peiliang Xu
8569;Thomas Wolf
8570;Getbogi Hikmawan
8571;Stoytcho Yazadjiev
8572;O. Gerberding
8573;D. Masselink
8574;Alex Wein
8575;Juan M. Armaleo
8576;Takol Tangphati
8577;Xiuming Zhang
8578;Robert C. Nichol
8579;P. Schale
8580;Eloy Ayón
8581;Eric Hirschmann
8582;Danielle Elizabeth Wills
8583;R. Dodson
8584;Hans Hepach
8585;T. J. Volkoff
8586;T. J. McDevitt
8587;Freydoon Mansouri
8588;Adriana Di Dato
8589;Francesco Bonsante
8590;Iain Murray
8591;G. Wanders
8592;Jonathan Carifio
8593;R. Aurich
8594;E. Yu. Popov
8595;Chunlong Li
8596;Jerzy Dryzek
8597;Max A. Kurkov
8598;L. Santamaria
8599;David Lowe
8600;Itai Seggev
8601;Gabriel Abreu
8602;Jerome Gleyzes
8603;Takayuki Muto
8604;B. S. Acharya
8605;Crislane de Souza Santos
8606;Maciej Kolanowski
8607;Liselotte De Groote
8608;Sari Ghanem
8609;M. I. Nouh
8610;Mattia Colombo
8611;Peter Otto Hess
8612;Stefano Borghini
8613;Jesse C. Cresswell
8614;Marcos D. Maia
8615;Peter Asenbaum
8616;Kazunari Shibata
8617;Luciano Moscoso
8618;T. D. Abbott
8619;V. Rivasseau
8620;Michael Gustafsson
8621;Jose' A. de Freitas Pacheco
8622;Yue Wang
8623;A. F. Grillo
8624;Chen Xu
8625;Whansun Kim
8626;J. R. Anglin
8627;J. K. Singh
8628;Gergely Székely
8629;J. Gigante Valcarcel
8630;Alexander Poltorak
8631;Dandan Ji
8632;Y. Kok
8633;Sotirios Karamitsos
8634;Y. Namai
8635;H. Kaufer
8636;Christophe Salomon
8637;Tomiyoshi Haruyama
8638;Christoph Dreissigacker
8639;M. Lieser
8640;K. Kaskavelis
8641;Eric Raiten
8642;Darius Sadri
8643;Hartmut Ruhl
8644;Claudia Quercellini
8645;Pil-Jong Jung
8646;Katrin Stephan
8647;W M Farr
8648;L. Pacciani
8649;Carlos Rodrigo-Blanco
8650;G. Aprea
8651;E. Lebigot
8652;D Nicolini
8653;David Wallace
8654;B. Barrett
8655;Ori Oron
8656;J. X. Zheng-Johansson
8657;Selena Ng
8658;F. Vicente
8659;A. Khodam-Mohammadi
8660;Vicente Pleitez
8661;Pankaj Sheoran
8662;Enis Belgacem
8663;R. Protheroe
8664;Jovan Ivanovic
8665;D. Pavon
8666;Huaqing Huang
8667;Soeren Holst
8668;Chi Wai Lai
8669;Nicholas Ionescu-Pallas
8670;Hubert F. M. Goenner
8671;Sean McGee
8672;A. H. Bilge
8673;Mu-Chen Chiu
8674;J. I. Katz
8675;Román Juárez
8676;B. Montes Nuñez
8677;C. Germani
8678;V. Ivashchuk
8679;M. G. Romania
